provincia_nombre,delito_descripcion,caso_fecha_inicio,autor_genero
Mendoza,Resistencia o desobediencia a un funcionario público,2018-03-03,M
Mendoza,Lesiones leves,2021-02-22,M
Mendoza,Atentado contra la autoridad con agravantes - Art. 238,2021-02-22,M
Mendoza,Atentado contra la autoridad con agravantes - Art. 238,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2020-02-29,F
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Abuso sexual,2021-02-22,M
Mendoza,Amenazas,2021-02-22,F
Mendoza,"Portación ilegal de armas de guerra - Art. 189 bis, Inciso 2, Parte 4",2021-02-22,M
Mendoza,"Portación ilegal de armas de guerra - Art. 189 bis, Inciso 2, Parte 4",2021-02-22,M
Mendoza,"Portación ilegal de armas de guerra - Art. 189 bis, Inciso 2, Parte 4",2021-02-22,M
Mendoza,"Portación ilegal de armas de guerra - Art. 189 bis, Inciso 2, Parte 4",2021-02-22,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Uso de documento falsificado o adulterado - Art. 296,2021-02-22,M
Mendoza,Uso de documento falsificado o adulterado - Art. 296,2021-02-22,M
Mendoza,Lesiones leves,2018-03-05,M
Mendoza,Lesiones leves,2018-03-05,M
Mendoza,Lesiones leves,2018-03-05,M
Mendoza,Lesiones leves,2018-03-05,M
Mendoza,Lesiones leves,2018-03-05,M
Mendoza,Uso de documento falsificado o adulterado - Art. 296,2021-02-22,M
Mendoza,Homicidio,2021-02-22,M
Mendoza,Desobediencia a la autoridad,2021-02-22,M
Mendoza,Desobediencia a la autoridad,2021-02-22,M
Mendoza,Desobediencia a la autoridad,2021-02-22,M
Mendoza,Desobediencia a la autoridad,2021-02-22,M
Mendoza,Impedimento de contacto de menores c/padre no conviviente-Ley 24270,2021-02-22,F
Mendoza,Impedimento de contacto de menores c/padre no conviviente-Ley 24270,2021-02-22,F
Mendoza,Impedimento de contacto de menores c/padre no conviviente-Ley 24270,2021-02-22,F
Mendoza,Robo,2021-02-22,F
Mendoza,Robo,2021-02-22,F
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Lesiones leves,2021-02-22,F
Mendoza,Violación de domicilio,2021-02-22,M
Mendoza,Abuso sexual,2021-02-22,M
Mendoza,Abigeato - Art. 167 ter,2020-03-01,M
Mendoza,Abigeato - Art. 167 ter,2020-03-01,M
Mendoza,Abigeato - Art. 167 ter,2020-03-01,M
Mendoza,Lesiones leves,2020-03-01,M
Mendoza,Lesiones leves,2020-03-01,M
Mendoza,Robo,2017-02-27,F
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2020-03-01,M
Mendoza,Encubrimiento,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2018-03-06,M
Mendoza,Amenazas,2018-03-06,M
Mendoza,Lesiones leves,2021-02-22,F
Mendoza,Hurto,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Hurto,2021-02-22,M
Mendoza,Lesiones leves,2021-02-22,F
Mendoza,Instigación o ayuda al suicidio,2021-02-22,M
Mendoza,Lesiones leves,2021-02-22,F
Mendoza,Estafa,2021-02-22,M
Mendoza,Estafa,2021-02-22,M
Mendoza,Estafa,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Amenazas,2021-02-22,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-22,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-22,M
Mendoza,Robo,2020-03-02,M
Mendoza,Robo,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Lesiones leves,2018-03-06,M
Mendoza,Amenazas,2019-03-11,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-23,M
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-23,M
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-23,M
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-02,M
Mendoza,Amenazas,2021-02-23,F
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Abuso sexual,2021-02-23,M
Mendoza,Abuso sexual,2021-02-23,M
Mendoza,Abuso sexual,2021-02-23,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-02,F
Mendoza,"Tenencia ilegal de arma de guerra - Art. 189 bis, Inciso 2, Parte 2",2021-02-23,M
Mendoza,"Tenencia ilegal de arma de guerra - Art. 189 bis, Inciso 2, Parte 2",2021-02-23,M
Mendoza,"Incumplimiento de los deberes de asist.de familia-Ley 13944 art.1,2",2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,F
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2021-02-23,M
Mendoza,Impedimento de contacto de menores c/padre no conviviente-Ley 24270,2021-02-23,F
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,M
Mendoza,Hurto,2021-02-23,F
Mendoza,Encubrimiento,2021-02-23,M
Mendoza,Encubrimiento,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Hurto,2021-02-23,F
Mendoza,Amenazas,2020-03-02,F
Mendoza,Encubrimiento,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-23,F
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-02,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2020-03-02,M
Mendoza,Amenazas,2020-03-02,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Encubrimiento,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Lesiones leves,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Amenazas,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Robo,2021-02-23,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,F
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2020-03-02,M
Mendoza,Robo,2021-02-24,M
Mendoza,Lesiones graves - Art. 90,2018-03-07,M
Mendoza,Lesiones graves - Art. 90,2018-03-07,M
Mendoza,Lesiones graves - Art. 90,2018-03-07,M
Mendoza,Hurto,2021-02-24,M
Mendoza,Hurto,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Hurto,2021-02-24,M
Mendoza,Lesiones leves,2020-03-02,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2018-03-08,F
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Abuso sexual,2021-02-24,M
Mendoza,Abuso sexual,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Lesiones leves,2018-03-08,M
Mendoza,Lesiones leves,2018-03-09,F
Mendoza,Desobediencia a la autoridad,2020-03-03,F
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-03,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-03,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-03,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-03,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Lesiones leves,2018-03-07,M
Mendoza,Uso de documento o certificado falso - Art. 296 en func. 292,2021-02-24,F
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Amenazas,2021-02-24,F
Mendoza,"Tenencia ilegal de arma de guerra - Art. 189 bis, Inciso 2, Parte 2",2021-02-24,M
Mendoza,Resistencia o desobediencia a un funcionario público,2018-03-07,M
Mendoza,Amenazas,2020-03-03,M
Mendoza,Amenazas,2020-03-03,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Coacciones,2021-02-24,M
Mendoza,Coacciones,2021-02-24,M
Mendoza,Encubrimiento,2021-02-24,M
Mendoza,Encubrimiento,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Resistencia o desobediencia a un funcionario público,2017-02-27,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Robo,2021-02-24,M
Mendoza,Abuso sexual,2021-02-24,M
Mendoza,Abuso sexual,2021-02-24,M
Mendoza,Abuso sexual,2021-02-24,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-03,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-03,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-03,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-03,M
Mendoza,Robo,2021-02-24,F
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Amenazas,2021-02-24,M
Mendoza,Lesiones leves,2021-02-24,M
Mendoza,Lesiones leves,2021-02-25,F
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-25,M
Mendoza,"Portación ilegal de armas de uso civil - Art. 189 bis, Inciso 2, Parte 3",2021-02-25,M
Mendoza,Robo,2021-02-25,F
Mendoza,Robo,2021-02-25,F
Mendoza,Robo,2021-02-25,F
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Amenazas,2021-02-25,M
Mendoza,Amenazas,2021-02-25,M
Mendoza,Amenazas,2021-02-25,M
Mendoza,Lesiones leves,2021-02-25,F
Mendoza,Lesiones leves,2021-02-25,F
Mendoza,Lesiones leves,2021-02-25,F
Mendoza,Amenazas,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Desobediencia a la autoridad,2021-02-25,F
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-25,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-25,M
Mendoza,Hurto,2021-02-25,F
Mendoza,Hurto,2021-02-25,F
Mendoza,Robo,2021-02-25,F
Mendoza,Robo,2021-02-25,M
Mendoza,Amenazas,2018-03-07,F
Mendoza,Amenazas,2018-03-07,M
Mendoza,Amenazas,2019-03-14,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Lesiones leves,2018-03-09,F
Mendoza,Lesiones culposas graves o gravísimas,2018-03-12,M
Mendoza,Conservación de fauna autóctona - Ley 22.421,2018-03-12,M
Mendoza,Amenazas,2021-02-25,M
Mendoza,Lesiones leves,2021-02-25,F
Mendoza,Incumplimiento de los deberes de asistenc.fliar.-Ley 13944 Art.2 bis,2019-03-18,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Abuso sexual,2021-02-25,M
Mendoza,Abuso sexual,2021-02-25,M
Mendoza,Abuso sexual,2021-02-25,M
Mendoza,Coacciones,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Lesiones leves,2020-03-04,M
Mendoza,Uso de documento falsificado o adulterado - Art. 296,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Amenazas,2021-02-25,F
Mendoza,Amenazas,2021-02-25,F
Mendoza,Amenazas,2021-02-25,F
Mendoza,Amenazas,2021-02-25,F
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-04,M
Mendoza,Coacciones,2021-02-25,M
Mendoza,Abuso sexual,2021-02-25,M
Mendoza,Lesiones leves,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Encubrimiento,2021-02-25,M
Mendoza,Hurto,2021-02-25,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-04,M
Mendoza,Resistencia o desobediencia a un funcionario público,2020-03-04,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Desobediencia a la autoridad,2021-02-25,M
Mendoza,Desobediencia a la autoridad,2021-02-25,M
Mendoza,Desobediencia a la autoridad,2021-02-25,M
Mendoza,Lesiones leves,2020-03-04,M
Mendoza,Robo,2021-02-25,M
Mendoza,Robo,2021-02-25,M
Mendoza,Lesiones leves,2021-02-25,M
Mendoza,Daños,2016-02-27,M
Mendoza,Lesiones leves,2021-02-25,M
Mendoza,Lesiones leves,2021-02-25,M
Mendoza,Amenazas,2021-02-25,M
Mendoza,Amenazas,2019-03-15,M
Mendoza,"Falsificación, alteración o supresión de numeración individualizadora - Art. 289 Inciso 3",2018-03-09,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Desobediencia a la autoridad,2021-02-26,M
Mendoza,Desobediencia a la autoridad,2021-02-26,M
Mendoza,Robo,2021-02-26,M
Mendoza,Robo,2021-02-26,F
Mendoza,Robo,2021-02-26,F
Mendoza,Robo,2021-02-26,F
Mendoza,Robo,2021-02-26,F
Mendoza,Lesiones leves,2021-02-26,F
Mendoza,Amenazas,2021-02-26,M
Mendoza,Desarmado de autopartes - Ley N° 25761,2020-03-05,M
Mendoza,Desobediencia a la autoridad,2021-02-26,M
Mendoza,Desobediencia a la autoridad,2021-02-26,M
Mendoza,Amenazas,2018-03-11,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,M
Mendoza,Hurto,2020-03-05,M
Mendoza,Robo,2021-02-26,M
Mendoza,Robo,2021-02-26,M
Mendoza,Robo,2021-02-26,M
Mendoza,Encubrimiento,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,F
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-05,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Encubrimiento,2021-02-26,F
Mendoza,Encubrimiento,2021-02-26,F
Mendoza,Amenazas,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Amenazas,2021-02-26,M
Mendoza,Robo,2019-03-18,M
Mendoza,Robo,2019-03-18,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,"Incumplimiento de los deberes de asist.de familia-Ley 13944 art.1,2",2021-02-26,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,M
Mendoza,Robo,2021-02-26,M
Mendoza,Robo,2021-02-26,M
Mendoza,Robo,2020-03-05,M
Mendoza,Uso de documento o certificado falso - Art. 296 en func. 292,2021-02-26,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-26,M
Mendoza,Encubrimiento,2021-02-26,M
Mendoza,Encubrimiento,2021-02-26,M
Mendoza,Hurto,2021-02-26,M
Mendoza,Hurto,2021-02-26,M
Mendoza,Lesiones leves,2020-03-05,M
Mendoza,Abuso sexual,2021-02-26,M
Mendoza,Lesiones leves,2018-03-09,M
Mendoza,Lesiones leves,2018-03-09,F
Mendoza,Abuso sexual,2020-03-05,M
Mendoza,Abuso sexual,2020-03-05,M
Mendoza,Abuso sexual,2020-03-05,M
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-26,M
Mendoza,Agresión con toda arma - Art. 104 Pár. 3,2021-02-26,F
Mendoza,Lesiones leves,2021-02-26,M
Mendoza,Robo,2019-03-16,F
Mendoza,Robo,2019-03-16,M
Mendoza,Encubrimiento,2021-02-26,M
Mendoza,Robo,2021-02-27,F
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2020-03-05,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,F
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,F
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,F
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,M
Mendoza,Amenazas,2020-03-06,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Daño con el fin de impedir el libre ejercicio de la autoridad o en venganza de sus determinaciones - Art. 184 Inciso 1,2021-02-27,M
Mendoza,Desobediencia a la autoridad,2021-02-27,M
Mendoza,Amenazas,2021-02-27,F
Mendoza,Amenazas,2021-02-27,M
Mendoza,Amenazas,2021-02-27,F
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-27,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Amenazas,2021-02-27,F
Mendoza,Amenazas,2021-02-27,F
Mendoza,Amenazas,2021-02-27,F
Mendoza,Robo,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Hurto,2021-02-27,M
Mendoza,Hurto,2021-02-27,M
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Desobediencia a la autoridad,2021-02-27,M
Mendoza,Abuso sexual,2021-02-27,M
Mendoza,Abuso sexual,2021-02-27,M
Mendoza,Abuso sexual,2021-02-27,M
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,"Tenencia ilegal de arma de uso civil - Art. 189 bis, Inciso 2, Parte 1",2020-03-06,F
Mendoza,Amenazas,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Amenazas,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,F
Mendoza,Encubrimiento,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Hurto,2021-02-27,M
Mendoza,Hurto,2021-02-27,M
Mendoza,Hurto,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Lesiones leves,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Robo,2021-02-27,M
Mendoza,Desobediencia a la autoridad,2021-02-27,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Lesiones culposas graves o gravísimas,2021-02-28,M
Mendoza,Abuso sexual,2021-02-28,M
Mendoza,Abuso sexual,2021-02-28,M
Mendoza,Abuso sexual,2021-02-28,M
Mendoza,Abuso sexual,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Exhibiciones obscenas - Art. 129 párrrafo 1,2021-02-28,M
Mendoza,Exhibiciones obscenas - Art. 129 párrrafo 1,2021-02-28,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-28,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-28,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-28,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-28,M
Mendoza,Resistencia o desobediencia militar - Art. 238 ter,2021-02-28,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-28,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-28,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-28,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Amenazas,2021-02-28,M
Mendoza,Daños de una cosa mueble o inmueble o un animal,2021-02-28,M
Mendoza,Lesiones leves,2020-03-06,F
Mendoza,Daño con el fin de impedir el libre ejercicio de la autoridad o en venganza de sus determinaciones - Art. 184 Inciso 1,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Lesiones leves,2021-02-28,M
Mendoza,Resistencia o desobediencia a un funcionario público,2021-02-28,M
Mendoza,Robo,2021-02-28,M
Mendoza,Robo,2021-02-28,M
Mendoza,Desobediencia a la autoridad,2021-02-28,M
